idx, row, column, demarcated, area, solidity, eccentricity, equivalent_diameter, perimeter, degree, strength, betweenness
1687, 4841, 4347, True, 431.0000, 0.9885, 0.7025, 23.4258, 75.3553, 326.0000, 315.2114, 0.0000
1688, 4867, 12535, False, 1908.0000, 0.9705, 0.8735, 49.2883, 183.8234, 18.0000, 17.1437, 0.0000
1689, 4901, 4518, True, 4297.0000, 0.8175, 0.9253, 73.9670, 335.5635, 372.0000, 344.8729, 0.0000
1690, 4870, 4362, True, 1356.0000, 0.7884, 0.8159, 41.5513, 194.8234, 330.0000, 320.3501, 0.0000
1691, 4871, 5101, True, 1753.0000, 0.9017, 0.9474, 47.2439, 210.2082, 338.0000, 325.8022, 0.0000
1692, 4859, 8661, False, 1129.0000, 0.9699, 0.6781, 37.9142, 129.1543, 77.0000, 68.0005, 0.0000
1693, 4869, 2871, False, 1237.0000, 0.9003, 0.9286, 39.6862, 159.8234, 52.0000, 44.5233, 0.0000
1694, 4862, 4073, False, 411.0000, 0.9536, 0.6573, 22.8758, 79.3553, 243.0000, 234.5842, 0.0000
1695, 4856, 5026, True, 204.0000, 0.8908, 0.9014, 16.1165, 61.1127, 349.0000, 335.4334, 0.0000
1696, 4901, 6861, False, 4823.0000, 0.9352, 0.7235, 78.3635, 278.3919, 89.0000, 79.9148, 0.0000
1697, 4863, 5060, True, 201.0000, 0.9663, 0.8691, 15.9975, 56.0416, 347.0000, 333.5705, 0.0000
1698, 4900, 4884, True, 1696.0000, 0.9177, 0.9633, 46.4695, 205.8234, 379.0000, 366.9259, 0.0000
1699, 4884, 9560, False, 879.0000, 0.8460, 0.8966, 33.4541, 139.6396, 27.0000, 20.8148, 0.0171
1700, 4957, 5928, False, 32982.0000, 0.9689, 0.7721, 204.9243, 734.3991, 72.0000, 34.2332, 0.0019
1701, 4899, 4392, True, 1374.0000, 0.9649, 0.9029, 41.8262, 156.7107, 347.0000, 337.0504, 0.0000
1702, 4895, 5096, True, 1019.0000, 0.8120, 0.9846, 36.0199, 186.4508, 343.0000, 332.3651, 0.0000
1703, 4884, 4736, True, 610.0000, 0.8790, 0.8554, 27.8689, 104.2254, 385.0000, 373.4609, 0.0000
1704, 4895, 4994, True, 2021.0000, 0.9191, 0.8232, 50.7269, 192.8944, 365.0000, 350.9321, 0.0000
1705, 4892, 4913, True, 904.0000, 0.9720, 0.8052, 33.9265, 118.5685, 375.0000, 364.4082, 0.0000
1706, 4899, 4085, False, 1700.0000, 0.9793, 0.6566, 46.5243, 157.8823, 246.0000, 237.5641, 0.0000
1707, 4898, 4593, True, 1486.0000, 0.9796, 0.4929, 43.4975, 144.0244, 379.0000, 367.3827, 0.0000
1708, 4911, 4239, True, 2456.0000, 0.9254, 0.8666, 55.9203, 217.3797, 300.0000, 287.5740, 0.0000
1709, 5017, 8169, False, 40657.0000, 0.9379, 0.6361, 227.5216, 837.8204, 86.0000, 39.0850, 0.0000
1710, 4894, 8658, False, 519.0000, 0.9719, 0.5849, 25.7063, 86.7696, 78.0000, 67.9174, 0.0000
1711, 4933, 4453, True, 4800.0000, 0.9281, 0.8425, 78.1764, 294.9777, 363.0000, 333.8066, 0.0000
1712, 4940, 4034, False, 3159.0000, 0.9366, 0.9043, 63.4205, 243.5097, 231.0000, 218.4073, 0.0000
1713, 4910, 4483, True, 464.0000, 0.9748, 0.5866, 24.3060, 79.9411, 366.0000, 354.0367, 0.0000
1714, 4921, 4576, True, 648.0000, 0.8769, 0.9438, 28.7238, 118.4680, 381.0000, 369.1559, 0.0000
1715, 4917, 4631, True, 949.0000, 0.9664, 0.6300, 34.7607, 116.3259, 389.0000, 377.8339, 0.0000
1716, 4913, 4732, True, 615.0000, 0.9716, 0.5080, 27.9829, 93.3553, 389.0000, 377.1837, 0.0000
1717, 4930, 2923, False, 1849.0000, 0.9526, 0.9110, 48.5203, 197.9655, 49.0000, 43.1404, 0.0000
1718, 4983, 3843, False, 7531.0000, 0.8943, 0.7232, 97.9222, 395.6468, 172.0000, 149.6204, 0.0000
1719, 4938, 8317, False, 1291.0000, 0.9328, 0.8707, 40.5432, 154.2670, 89.0000, 78.5079, 0.0000
1720, 4937, 4557, True, 654.0000, 0.9646, 0.9161, 28.8565, 108.4264, 379.0000, 367.1417, 0.0000
1721, 4928, 4685, True, 567.0000, 0.9776, 0.8422, 26.8687, 92.9117, 392.0000, 380.4292, 0.0000
1722, 4946, 4795, True, 2059.0000, 0.9292, 0.8277, 51.2016, 190.1665, 396.0000, 381.2419, 0.0000
1723, 4956, 5037, True, 3409.0000, 0.9627, 0.9091, 65.8823, 251.4214, 368.0000, 346.9598, 0.0000
1724, 4961, 5102, True, 4939.0000, 0.9535, 0.7460, 79.3003, 294.7178, 356.0000, 325.2856, 0.0000
1725, 4953, 6660, False, 2484.0000, 0.9803, 0.7632, 56.2381, 191.5807, 78.0000, 69.5712, 0.0000
1726, 4981, 10216, False, 4143.0000, 0.9664, 0.9277, 72.6294, 289.4802, 18.0000, 16.2053, 0.0000
1727, 4934, 4140, False, 370.0000, 0.9661, 0.8075, 21.7048, 76.1838, 264.0000, 254.5326, 0.0000
1728, 4954, 5158, True, 1160.0000, 0.8304, 0.9550, 38.4312, 175.4802, 343.0000, 331.8045, 0.0000
1729, 4950, 4945, True, 1491.0000, 0.9874, 0.6351, 43.5706, 144.7107, 380.0000, 368.3907, 0.0000
1730, 4947, 4824, True, 498.0000, 0.9171, 0.9439, 25.1808, 102.8112, 398.0000, 385.1735, 0.0000
1731, 4979, 4619, True, 4834.0000, 0.8889, 0.8870, 78.4528, 333.9066, 393.0000, 360.2559, 0.0000
1732, 4967, 4421, True, 886.0000, 0.8438, 0.9565, 33.5871, 159.7817, 361.0000, 350.9333, 0.0000
1733, 5063, 9947, False, 17707.0000, 0.8012, 0.9651, 150.1508, 758.0143, 20.0000, 14.4459, 0.0000
1734, 4950, 9040, False, 593.0000, 0.9324, 0.6888, 27.4778, 97.8406, 59.0000, 50.4945, 0.0011
1735, 4952, 4282, True, 1141.0000, 0.8907, 0.8401, 38.1152, 148.0244, 315.0000, 305.7128, 0.0000
1736, 4961, 6940, False, 2036.0000, 0.9599, 0.4350, 50.9148, 174.5513, 92.0000, 82.5515, 0.3267
1737, 5034, 7982, False, 15797.0000, 0.8520, 0.8631, 141.8216, 702.2224, 91.0000, 68.3341, 0.0000
1738, 4964, 2961, False, 797.0000, 0.8856, 0.8376, 31.8555, 123.8823, 52.0000, 45.8825, 0.0001
1739, 4982, 4340, True, 4823.0000, 0.9239, 0.6970, 78.3635, 309.5635, 340.0000, 312.5887, 0.0000
1740, 4965, 4142, False, 1921.0000, 0.9619, 0.5275, 49.4560, 171.5807, 266.0000, 256.4139, 0.0000
1741, 4985, 6747, False, 3420.0000, 0.9296, 0.6849, 65.9885, 240.7523, 82.0000, 73.6221, 0.0000
1742, 4966, 4391, True, 1126.0000, 0.9740, 0.6952, 37.8638, 129.9828, 356.0000, 345.9085, 0.0000
1743, 4973, 4776, True, 587.0000, 0.8894, 0.9374, 27.3385, 111.9828, 405.0000, 392.2304, 0.0000
1744, 4970, 4558, True, 592.0000, 0.9442, 0.7458, 27.4547, 96.4264, 385.0000, 372.8600, 0.0000
1745, 4974, 4091, False, 547.0000, 0.9613, 0.6437, 26.3906, 87.5980, 247.0000, 238.4638, 0.0000
1746, 5003, 4539, True, 3370.0000, 0.7626, 0.9388, 65.5043, 309.4630, 382.0000, 361.0595, 0.0000
1747, 4980, 5005, True, 899.0000, 0.9564, 0.9549, 33.8326, 145.8234, 379.0000, 368.0648, 0.0000
1748, 5004, 4900, True, 2131.0000, 0.9425, 0.9252, 52.0891, 204.9949, 405.0000, 389.5338, 0.0000
1749, 4982, 4970, True, 881.0000, 0.9671, 0.5771, 33.4921, 113.6396, 384.0000, 373.0354, 0.0000
1750, 4988, 12593, False, 1050.0000, 0.9813, 0.6385, 36.5637, 120.5685, 19.0000, 17.9997, 0.0000
1751, 4984, 4846, True, 661.0000, 0.9636, 0.8693, 29.0105, 106.4680, 400.0000, 387.5616, 0.0000
1752, 4998, 6885, False, 2862.0000, 0.8994, 0.9159, 60.3656, 250.3503, 91.0000, 82.2460, 0.0000
1753, 4987, 4479, True, 707.0000, 0.9076, 0.8986, 30.0030, 116.1249, 372.0000, 361.4312, 0.0000
1754, 4999, 8349, False, 1748.0000, 0.9288, 0.7803, 47.1765, 173.1960, 90.0000, 79.5972, 0.0000
1755, 4998, 4178, False, 1304.0000, 0.9768, 0.5501, 40.7468, 137.7817, 271.0000, 262.5231, 0.0000
1756, 5004, 4464, True, 1349.0000, 0.9581, 0.9273, 41.4439, 165.1371, 374.0000, 363.4166, 0.0000
1757, 5006, 4820, True, 2312.0000, 0.9653, 0.8293, 54.2562, 196.5513, 402.0000, 385.7220, 0.0000
1758, 4997, 4575, True, 801.0000, 0.9468, 0.6362, 31.9353, 114.4680, 386.0000, 375.3004, 0.0000
1759, 5070, 7503, False, 15555.0000, 0.8829, 0.8024, 140.7311, 625.2691, 83.0000, 62.9933, 0.0000
1760, 4992, 4128, False, 157.0000, 0.9573, 0.8393, 14.1386, 48.8701, 260.0000, 249.2897, 0.0001
1761, 5023, 5169, True, 4070.0000, 0.9282, 0.8663, 71.9867, 283.1198, 359.0000, 333.2004, 0.0000
1762, 5034, 7635, False, 5940.0000, 0.9593, 0.8949, 86.9658, 328.6762, 86.0000, 75.4099, 0.0000
1763, 5009, 4397, True, 1734.0000, 0.9538, 0.5972, 46.9872, 162.8112, 362.0000, 350.3331, 0.0000
1764, 5075, 4084, False, 9172.0000, 0.8675, 0.8985, 108.0655, 446.4752, 252.0000, 211.1912, 0.0000
1765, 5005, 4505, True, 393.0000, 0.9656, 0.5512, 22.3692, 73.5980, 378.0000, 365.7268, 0.0000
1766, 5008, 4715, True, 803.0000, 0.9675, 0.7782, 31.9752, 109.1543, 402.0000, 389.4493, 0.0000
1767, 5022, 5004, True, 2387.0000, 0.9111, 0.7996, 55.1291, 213.0366, 391.0000, 375.0342, 0.0000
1768, 5014, 4017, False, 750.0000, 0.9640, 0.6328, 30.9019, 105.3970, 232.0000, 224.4822, 0.0000
1769, 5009, 5082, True, 510.0000, 0.9444, 0.8317, 25.4824, 89.1543, 371.0000, 359.7290, 0.0000
1770, 5055, 4433, True, 4094.0000, 0.7361, 0.5641, 72.1986, 344.9777, 372.0000, 346.8754, 0.0000
1771, 5038, 4651, True, 1862.0000, 0.9074, 0.9226, 48.6906, 198.0244, 398.0000, 384.9284, 0.0000
1772, 5032, 3691, False, 1819.0000, 0.9696, 0.8653, 48.1251, 175.4802, 113.0000, 107.5855, 0.0000
1773, 5094, 7745, False, 14766.0000, 0.9122, 0.8198, 137.1155, 520.0732, 93.0000, 71.1475, 0.0000
1774, 5052, 7855, False, 8399.0000, 0.9703, 0.6291, 103.4115, 368.3503, 92.0000, 77.1664, 0.0000
1775, 5027, 4954, True, 1366.0000, 0.9792, 0.4058, 41.7043, 139.8823, 398.0000, 386.2860, 0.0000
1776, 5041, 8459, False, 2820.0000, 0.8712, 0.8481, 59.9211, 246.3503, 91.0000, 80.9187, 0.0000
1777, 5049, 12611, False, 3063.0000, 0.9678, 0.9037, 62.4494, 235.0955, 19.0000, 17.9900, 0.0000
1778, 5046, 3910, False, 2516.0000, 0.9480, 0.8570, 56.5992, 211.8650, 192.0000, 183.1795, 0.0000
1779, 5028, 12576, False, 930.0000, 0.9394, 0.8382, 34.4109, 125.2548, 19.0000, 17.9679, 0.0000
1780, 5023, 4869, True, 735.0000, 0.9748, 0.6246, 30.5914, 100.7696, 410.0000, 397.4435, 0.0000
1781, 5022, 5039, True, 329.0000, 0.9400, 0.6592, 20.4669, 70.5269, 381.0000, 367.9563, 0.0000
1782, 5034, 3997, False, 883.0000, 0.9682, 0.9120, 33.5301, 126.3675, 226.0000, 218.7321, 0.0000
1783, 5024, 4589, True, 130.0000, 0.9489, 0.8112, 12.8655, 42.6274, 388.0000, 373.4778, 0.0001
1784, 5039, 4701, True, 1104.0000, 0.9701, 0.7701, 37.4921, 128.5685, 402.0000, 390.6641, 0.0000
1785, 5035, 3738, False, 770.0000, 0.9772, 0.4690, 31.3113, 103.3970, 128.0000, 122.4312, 0.0000
1786, 5049, 3771, False, 1438.0000, 0.9504, 0.8330, 42.7892, 165.0955, 137.0000, 131.5436, 0.0000
1787, 5050, 4345, True, 1589.0000, 0.9719, 0.9303, 44.9797, 178.4508, 348.0000, 337.2368, 0.0000
1788, 5045, 4742, True, 1908.0000, 0.9815, 0.6416, 49.2883, 165.0955, 406.0000, 391.0757, 0.0000
1789, 5043, 4185, False, 1019.0000, 0.9506, 0.6446, 36.0199, 123.2965, 276.0000, 267.5546, 0.0000
1790, 5077, 4545, True, 5002.0000, 0.9154, 0.8908, 79.8044, 352.9544, 388.0000, 355.3238, 0.0000
1791, 5045, 4134, False, 601.0000, 0.9450, 0.8144, 27.6626, 97.5980, 259.0000, 250.1928, 0.0000
1792, 5040, 4399, True, 385.0000, 0.9601, 0.7878, 22.1404, 75.0122, 366.0000, 353.9446, 0.0000
1793, 5043, 4476, True, 549.0000, 0.9515, 0.7485, 26.4388, 93.4975, 376.0000, 364.6092, 0.0000
1794, 5090, 8365, False, 4925.0000, 0.8652, 0.9411, 79.1878, 341.9483, 96.0000, 84.1628, 0.0000
1795, 5055, 4031, False, 943.0000, 0.9236, 0.8695, 34.6506, 128.3259, 236.0000, 228.4941, 0.0000
1796, 5073, 10206, False, 2734.0000, 0.9421, 0.8619, 59.0003, 224.2670, 19.0000, 17.0927, 0.0000
1797, 5074, 3828, False, 5268.0000, 0.9850, 0.7055, 81.8989, 279.2792, 164.0000, 148.9158, 0.0000
1798, 5140, 11323, False, 8332.0000, 0.8903, 0.9811, 102.9982, 526.3747, 12.0000, 10.3909, 0.0000
1799, 5051, 4587, True, 384.0000, 0.9231, 0.6801, 22.1116, 77.9411, 389.0000, 376.4197, 0.0000
1800, 5055, 4834, True, 496.0000, 0.9575, 0.8911, 25.1302, 94.9117, 417.0000, 402.4832, 0.0000
1801, 5076, 5951, False, 5908.0000, 0.9635, 0.8230, 86.7312, 311.8061, 94.0000, 81.2831, 0.0000
1802, 5193, 7235, False, 53451.0000, 0.7616, 0.9478, 260.8753, 1686.2266, 83.0000, 28.5112, 0.0073
1803, 5070, 5000, True, 2004.0000, 0.9431, 0.6543, 50.5131, 180.6102, 393.0000, 378.9844, 0.0000
1804, 5060, 5249, True, 743.0000, 0.9599, 0.8441, 30.7574, 109.9828, 331.0000, 320.4646, 0.0000
1805, 5092, 4250, False, 9202.0000, 0.9881, 0.7209, 108.2421, 371.7056, 302.0000, 252.7416, 0.0000
1806, 5055, 5097, True, 369.0000, 0.9609, 0.7379, 21.6755, 75.9411, 373.0000, 360.5871, 0.0000
1807, 5058, 4867, True, 498.0000, 0.9651, 0.6286, 25.1808, 83.9411, 414.0000, 400.6106, 0.0000
1808, 5063, 5118, True, 704.0000, 0.9552, 0.5185, 29.9393, 103.1543, 370.0000, 359.2961, 0.0000
1809, 5062, 4159, False, 438.0000, 0.9626, 0.6694, 23.6152, 79.3553, 265.0000, 255.2420, 0.0000
1810, 5079, 4625, True, 1290.0000, 0.8996, 0.9141, 40.5275, 174.1604, 395.0000, 383.8789, 0.0000
1811, 5065, 4965, True, 688.0000, 0.9773, 0.7398, 29.5971, 100.3259, 398.0000, 386.0020, 0.0000
1812, 5083, 8776, False, 6216.0000, 0.9737, 0.8287, 88.9632, 334.0488, 75.0000, 64.3415, 0.0000
1813, 5067, 4688, True, 783.0000, 0.9655, 0.8331, 31.5745, 111.3970, 403.0000, 391.8228, 0.0000
1814, 5071, 3692, False, 971.0000, 0.8916, 0.6192, 35.1613, 138.1249, 114.0000, 108.8783, 0.0000
1815, 5081, 4925, True, 2040.0000, 0.9586, 0.8673, 50.9648, 191.4802, 409.0000, 394.1531, 0.0000
1816, 5083, 4491, True, 1864.0000, 0.9754, 0.7324, 48.7167, 165.6396, 382.0000, 369.4486, 0.0000
1817, 5280, 2753, False, 42821.0000, 0.7410, 0.9727, 233.4982, 1250.5210, 24.0000, 9.9346, 0.0000
1818, 5128, 3534, False, 9117.0000, 0.9701, 0.8536, 107.7410, 399.5635, 64.0000, 53.7426, 0.0001
1819, 5092, 5161, True, 1923.0000, 0.9625, 0.8716, 49.4817, 181.6812, 364.0000, 351.3397, 0.0000
1820, 5072, 5035, True, 289.0000, 0.9538, 0.8233, 19.1824, 68.1838, 385.0000, 371.2707, 0.0000
1821, 5085, 5287, True, 1040.0000, 0.9498, 0.9186, 36.3891, 144.0244, 318.0000, 308.8959, 0.0000
1822, 5068, 4180, False, 200.0000, 0.9259, 0.6674, 15.9577, 58.2843, 271.0000, 259.8239, 0.0000
1823, 5133, 8054, False, 11867.0000, 0.9388, 0.7046, 122.9208, 477.2031, 96.0000, 75.7006, 0.0000
1824, 5081, 4727, True, 1182.0000, 0.9728, 0.7815, 38.7939, 133.6396, 406.0000, 395.2755, 0.0000
1825, 5080, 4768, True, 722.0000, 0.9475, 0.6545, 30.3196, 106.3259, 410.0000, 396.9761, 0.0000
1826, 5086, 5232, True, 1558.0000, 0.9647, 0.8480, 44.5388, 161.3381, 340.0000, 329.3065, 0.0000
1827, 5092, 4599, True, 1409.0000, 0.9744, 0.8370, 42.3556, 151.8823, 393.0000, 381.4755, 0.0000
1828, 5097, 4411, True, 2687.0000, 0.8471, 0.8952, 58.4910, 278.4924, 374.0000, 357.4682, 0.0000
1829, 5138, 4663, True, 4472.0000, 0.8857, 0.8796, 75.4581, 328.5341, 406.0000, 375.7078, 0.0000
1830, 5111, 4159, False, 2649.0000, 0.9601, 0.5595, 58.0759, 201.5391, 265.0000, 252.7980, 0.0000
1831, 5090, 7594, False, 659.0000, 0.9763, 0.7742, 28.9666, 99.0122, 92.0000, 80.4090, 0.0000
1832, 5097, 4870, True, 1093.0000, 0.9759, 0.4812, 37.3048, 123.0538, 415.0000, 402.6230, 0.0000
1833, 5226, 8737, False, 52604.0000, 0.9868, 0.7525, 258.8001, 902.0803, 84.0000, 28.1540, 0.0061
1834, 5102, 8309, False, 1462.0000, 0.9330, 0.7668, 43.1448, 154.7107, 94.0000, 83.7146, 0.0000
1835, 5099, 4701, True, 604.0000, 0.9711, 0.7961, 27.7315, 95.4975, 404.0000, 392.4412, 0.0000
1836, 5097, 5126, True, 360.0000, 0.9756, 0.6714, 21.4095, 69.3553, 369.0000, 356.5058, 0.0000
1837, 5111, 4781, True, 1201.0000, 0.9725, 0.6592, 39.1045, 132.2254, 412.0000, 400.1453, 0.0000
1838, 5116, 4915, True, 477.0000, 0.9502, 0.8651, 24.6442, 91.5980, 411.0000, 398.3525, 0.0000
1839, 5114, 4739, True, 849.0000, 0.9188, 0.7809, 32.8783, 121.1543, 408.0000, 397.1290, 0.0000
1840, 5108, 5057, True, 284.0000, 0.9693, 0.6851, 19.0158, 63.0122, 384.0000, 370.1739, 0.0000
1841, 5118, 12609, False, 1290.0000, 0.9321, 0.8150, 40.5275, 151.2965, 19.0000, 18.0513, 0.0000
1842, 5116, 5330, True, 375.0000, 0.9591, 0.8385, 21.8510, 77.4975, 302.0000, 291.3248, 0.0000
1843, 5125, 3583, False, 714.0000, 0.9507, 0.8622, 30.1512, 114.3259, 75.0000, 70.6363, 0.0000
1844, 5120, 4996, True, 851.0000, 0.9015, 0.9831, 32.9170, 173.2965, 392.0000, 381.3558, 0.0000
1845, 5120, 4336, False, 367.0000, 0.9338, 0.8362, 21.6166, 77.0122, 352.0000, 340.0889, 0.0000
1846, 5118, 5037, True, 463.0000, 0.9646, 0.8731, 24.2798, 87.5980, 389.0000, 376.9964, 0.0000
1847, 5146, 6840, False, 2718.0000, 0.9773, 0.8303, 58.8274, 212.0660, 82.0000, 73.9016, 0.0000
1848, 5147, 10174, False, 2777.0000, 0.9816, 0.8089, 59.4625, 206.2670, 20.0000, 18.0068, 0.0000
1849, 5119, 4888, True, 176.0000, 0.9312, 0.6871, 14.9696, 51.2132, 417.0000, 401.3247, 0.0754
1850, 5125, 8419, False, 854.0000, 0.8049, 0.8699, 32.9749, 139.8823, 95.0000, 84.2305, 0.0000
1851, 5122, 5131, True, 330.0000, 0.9456, 0.8757, 20.4980, 73.3553, 367.0000, 354.8831, 0.0000
1852, 5131, 4440, True, 972.0000, 0.9808, 0.2353, 35.1794, 116.4680, 383.0000, 372.1480, 0.0000
1853, 5127, 2408, False, 665.0000, 0.9779, 0.5467, 29.0982, 96.4264, 27.0000, 22.6629, 0.0000
1854, 5144, 4717, True, 1377.0000, 0.9367, 0.6372, 41.8718, 148.3675, 411.0000, 400.0926, 0.0000
1855, 5145, 5371, True, 1121.0000, 0.9257, 0.9740, 37.7796, 178.6934, 294.0000, 284.8383, 0.0000
1856, 5182, 8285, False, 4570.0000, 0.7956, 0.9551, 76.2804, 413.5046, 96.0000, 84.2762, 0.0000
1857, 5141, 4546, True, 794.0000, 0.9613, 0.9122, 31.7955, 119.7817, 396.0000, 384.5852, 0.0000
1858, 5130, 8319, False, 338.0000, 0.9713, 0.7183, 20.7450, 68.5269, 95.0000, 83.5139, 0.0000
1859, 5135, 2442, False, 450.0000, 0.9514, 0.7614, 23.9365, 83.4975, 27.0000, 22.5687, 0.0000
1860, 5154, 4488, True, 1396.0000, 0.9160, 0.8277, 42.1597, 158.7523, 393.0000, 381.6870, 0.0000
1861, 5140, 4581, True, 622.0000, 0.9795, 0.4050, 28.1417, 91.5980, 400.0000, 387.9264, 0.0000
1862, 5141, 12589, False, 805.0000, 0.9641, 0.6593, 32.0150, 109.0538, 19.0000, 17.9237, 0.0018
1863, 5187, 4304, False, 13156.0000, 0.9829, 0.6205, 129.4246, 445.3452, 341.0000, 260.2668, 0.0006
1864, 5137, 5049, True, 729.0000, 0.9240, 0.9814, 30.4662, 154.3259, 386.0000, 375.2118, 0.0000
1865, 5199, 9581, False, 7579.0000, 0.9805, 0.8350, 98.2338, 360.1076, 23.0000, 17.8056, 0.0002
1866, 5138, 5130, True, 161.0000, 0.9641, 0.7282, 14.3175, 46.9706, 368.0000, 354.4994, 0.0017
1867, 5164, 5328, True, 2671.0000, 0.9536, 0.9061, 58.3166, 228.4508, 310.0000, 295.3360, 0.0000
1868, 5147, 2622, False, 603.0000, 0.9320, 0.4707, 27.7085, 96.6690, 28.0000, 22.9045, 0.0000
1869, 5175, 4748, True, 4308.0000, 0.8844, 0.9144, 74.0616, 297.5635, 417.0000, 387.6289, 0.0000
1870, 5149, 5189, True, 1150.0000, 0.9672, 0.6771, 38.2652, 134.2254, 355.0000, 344.6510, 0.0000
1871, 5151, 4188, False, 939.0000, 0.9437, 0.7452, 34.5770, 123.5391, 277.0000, 268.2704, 0.0000
1872, 5158, 4458, True, 743.0000, 0.9241, 0.7293, 30.7574, 116.5685, 387.0000, 375.7946, 0.0000
1873, 5154, 2431, False, 604.0000, 0.9603, 0.7514, 27.7315, 94.4680, 27.0000, 22.6432, 0.0000
1874, 5155, 4619, True, 740.0000, 0.9598, 0.4447, 30.6952, 104.5980, 403.0000, 391.5433, 0.0000
1875, 5165, 2481, False, 1836.0000, 0.9203, 0.8814, 48.3494, 185.0955, 27.0000, 22.8054, 0.0000
1876, 5154, 5085, True, 947.0000, 0.9783, 0.8427, 34.7240, 123.0538, 383.0000, 372.6699, 0.0000
1877, 5166, 4394, True, 1060.0000, 0.9707, 0.8806, 36.7374, 137.1960, 377.0000, 366.3877, 0.0000
1878, 5158, 4989, True, 422.0000, 0.9275, 0.8448, 23.1799, 85.4975, 394.0000, 381.4143, 0.0000
1879, 5169, 5437, True, 1549.0000, 0.9457, 0.9226, 44.4100, 176.5513, 281.0000, 271.5431, 0.0000
1880, 5179, 4944, True, 1542.0000, 0.8552, 0.8993, 44.3095, 176.3675, 406.0000, 393.4964, 0.0000
1881, 5166, 3586, False, 617.0000, 0.9717, 0.8919, 28.0284, 103.5980, 73.0000, 69.0769, 0.0000
1882, 5200, 5401, True, 3471.0000, 0.9331, 0.9634, 66.4787, 312.9899, 290.0000, 272.2935, 0.0000
1883, 5201, 8534, False, 8543.0000, 0.9770, 0.4645, 104.2942, 359.8061, 90.0000, 74.9666, 0.0000
1884, 5175, 4130, False, 2463.0000, 0.9190, 0.5002, 55.9999, 207.1787, 266.0000, 254.5781, 0.0000
1885, 5167, 4573, True, 458.0000, 0.9622, 0.4912, 24.1484, 80.1838, 399.0000, 385.9802, 0.0000
1886, 5171, 5118, True, 882.0000, 0.9525, 0.7399, 33.5112, 114.6690, 373.0000, 362.7015, 0.0000
1887, 5196, 12577, False, 2554.0000, 0.9674, 0.8000, 57.0250, 203.5391, 17.0000, 16.1536, 0.0000
1888, 5185, 5166, True, 1637.0000, 0.9568, 0.7688, 45.6541, 159.9239, 362.0000, 351.0536, 0.0000
1889, 5262, 7530, False, 27642.0000, 0.9615, 0.8176, 187.6030, 696.4823, 79.0000, 47.4727, 0.0000
1890, 5204, 4832, True, 2957.0000, 0.9484, 0.9083, 61.3593, 240.8944, 420.0000, 399.4368, 0.0000
1891, 5176, 5036, True, 763.0000, 0.9514, 0.2922, 31.1686, 108.6690, 390.0000, 379.2635, 0.0000
1892, 5188, 4986, True, 1209.0000, 0.9557, 0.9048, 39.2345, 145.9239, 396.0000, 385.3240, 0.0000
1893, 5230, 4569, True, 6904.0000, 0.9717, 0.9293, 93.7574, 372.0315, 413.0000, 362.9163, 0.0000
1894, 5177, 5070, True, 639.0000, 0.8875, 0.7536, 28.5237, 109.4975, 388.0000, 376.4768, 0.0000
1895, 5186, 8142, False, 1822.0000, 0.9865, 0.4938, 48.1647, 159.8823, 95.0000, 83.5310, 0.0176
1896, 5195, 8344, False, 1405.0000, 0.8978, 0.8722, 42.2954, 172.4092, 94.0000, 83.0449, 0.0000
1897, 5247, 6527, False, 18196.0000, 0.9839, 0.5849, 152.2099, 526.6001, 71.0000, 50.7037, 0.0020
1898, 5234, 2643, False, 6986.0000, 0.9738, 0.7812, 94.3125, 335.6051, 24.0000, 19.2884, 0.0000
1899, 5193, 4616, True, 1693.0000, 0.9786, 0.2842, 46.4284, 155.5391, 408.0000, 395.6328, 0.0000
1900, 5218, 8011, False, 3794.0000, 0.9545, 0.7115, 69.5030, 245.9066, 95.0000, 82.9691, 0.0000
1901, 5204, 4789, True, 1847.0000, 0.8700, 0.7895, 48.4941, 186.6102, 424.0000, 409.7907, 0.0000
1902, 5196, 5216, True, 1278.0000, 0.9509, 0.8553, 40.3386, 146.5685, 343.0000, 332.7660, 0.0000
1903, 5201, 3960, False, 1087.0000, 0.9740, 0.6194, 37.2023, 127.0538, 207.0000, 200.0589, 0.0000
1904, 5200, 4429, True, 1207.0000, 0.9703, 0.7544, 39.2020, 133.2965, 389.0000, 378.2201, 0.0000
1905, 5204, 3604, False, 1255.0000, 0.9706, 0.7159, 39.9739, 138.1249, 71.0000, 67.2299, 0.0000
1906, 5281, 4201, False, 9385.0000, 0.8313, 0.9605, 109.3131, 500.6417, 290.0000, 242.0948, 0.0000
1907, 5208, 4507, True, 981.0000, 0.9168, 0.8407, 35.3419, 129.5391, 398.0000, 386.9940, 0.0000
1908, 5209, 4683, True, 1351.0000, 0.9528, 0.7772, 41.4747, 154.4680, 420.0000, 408.9013, 0.0000
1909, 5200, 5095, True, 756.0000, 0.9606, 0.7778, 31.0253, 106.9117, 381.0000, 370.1327, 0.0000
1910, 5197, 5120, True, 375.0000, 0.9615, 0.6294, 21.8510, 75.0122, 372.0000, 359.4321, 0.0000
1911, 5206, 5064, True, 676.0000, 0.9086, 0.9149, 29.3379, 114.8112, 389.0000, 377.3137, 0.0000
1912, 5208, 5145, True, 485.0000, 0.9454, 0.7834, 24.8500, 93.1543, 368.0000, 356.3727, 0.0000
